Hybrid,Env,Win_YN,moisture,test_weight,root_lodging,stalk_lodging,plant_height,ear_height,silk,pollen,Rain_1,Rain_2,Rain_3,Rain_5,Rain_6,Rain_7,Rain_8,Rain_10,Rain_11,AccPrecip_1,AccPrecip_2,AccPrecip_3,AccPrecip_5,AccPrecip_6,AccPrecip_7,AccPrecip_8,AccPrecip_10,AccPrecip_11,Radn_1,Radn_2,Radn_3,Radn_5,Radn_6,Radn_7,Radn_8,Radn_10,Radn_11,MaxT_1,MaxT_2,MaxT_3,MaxT_5,MaxT_6,MaxT_7,MaxT_8,MaxT_10,MaxT_11,MinT_1,MinT_2,MinT_3,MinT_5,MinT_6,MinT_7,MinT_8,MinT_10,MinT_11,ThermalTime_1,ThermalTime_2,ThermalTime_3,ThermalTime_5,ThermalTime_6,ThermalTime_7,ThermalTime_8,ThermalTime_10,ThermalTime_11,TempStress_1,TempStress_2,TempStress_3,TempStress_5,TempStress_7,TempStress_8,TempStress_10,TempStress_11,latitude,longitude,year,field_location
B73/PHN82,TXH1-Late_2018,N,11.35,760.7264732,0,2,237.5,89,61,61,3.579375003,7.22999986,0.880950212,3.393996506,5.74642872,3.619146949,3.455600496,0.428285708,2.278709721,114.5400001,43.37999916,11.7107143,109.309285,11.49285744,35.41714406,87.15857094,2.141428539,70.64000136,15.18905504,16.98149872,20.4111462,19.99876216,15.81608334,20.1152116,19.58230121,16.39417859,18.61523184,25.42156261,25.48166672,24.9240565,29.86096768,30.55928573,31.11103384,33.47173554,33.67857067,35.62923946,13.73406251,14.7233332,12.14174484,16.97683375,21.17380969,19.92907914,21.60030195,24.8844286,24.53525352,12.24876106,12.9546326,11.47321097,15.6369769,17.86869493,17.49319399,19.34856645,20.63058471,20.90474588,0.995234379,0.961607144,1,1,1,0.999944236,0.999152383,0.999033412,30.546318,-96.4329965,2018,TXH1-Late
B73/PHM49,TXH2_2020,N,14.825,753.6469545,0,2,180.34,56.535,72,72.25,2.284333333,0,4.621906019,2.982124861,1.655000005,6.689114015,2.894056698,2.615892851,2.528400138,68.53,0,55.88714266,111.3664289,1.655000005,70.91857161,82.98143064,12.87071426,76.16571382,13.91343843,13.3863348,15.08661116,19.80328892,19.03358821,19.2160028,19.61198116,21.5690046,17.9190584,20.02266652,27.17999992,26.59088772,26.49063582,29.80749984,29.13094588,32.17534358,33.00407163,34.57616138,6.794333295,17.20400028,15.22554111,13.60666406,17.96904786,16.63267817,20.78659354,19.79317827,24.13923583,7.901247141,14.27292515,13.36557264,12.73068931,16.08957262,15.12192719,18.39831967,18.39239984,20.46927813,0.821357143,1,0.992404768,0.99375244,1,1,1,0.999043315,30.53825625,-96.42790225,2020,TXH2
W10004_0216/PHZ51,NEH1_2015,N,14.55,792.2625115,0,2,295,135,65,58,2.959062506,0.753999996,4.745632833,2.187040691,0.179999996,3.601448917,1.548000793,0.057812502,1.589214364,94.69000018,3.769999981,46.84999943,63.50812512,0.239999995,39.12187557,55.49499987,0.586250016,47.85812447,19.07194562,25.84699936,20.00593662,19.96245842,20.96463704,17.86296284,18.31175333,17.30405645,12.3794141,23.74906254,30.51399994,29.13009987,30.74148671,30.73750019,28.43858622,29.13031746,26.88374984,20.12342532,13.19218739,15.46999989,18.04036499,19.18092822,19.11281252,17.33248289,15.92131484,11.1533021,6.525200269,11.64481375,15.25955733,15.68336601,16.96891106,16.93845514,15.07345461,14.95183393,12.01070089,8.15887847,0.924598212,1,1,1,1,0.96969665,0.982957588,0.758540943,41.290979,-96.41664325,2015,NEH1
B14A/H95,KSH1_2018,Y,15.45,801.2728081,33.75,9,229,110,65,64,0.123225804,1.309000027,2.835063753,1.245921432,6.190769489,0.847777789,5.121826591,3.691923017,0.576771715,3.819999933,13.09000027,33.35999966,37.39923182,6.190769489,7.630000105,140.8584615,22.1515381,17.82230777,23.1370286,19.20606413,23.76917973,25.01946837,21.72317813,23.99633906,18.76579115,18.12170014,19.24157322,22.75709664,20.771,27.08892973,34.13484851,36.79923102,35.27700868,33.17677556,30.51957897,31.48973893,3.915806478,6.778999925,10.75682887,16.60383588,18.26846137,18.37008543,18.87125761,16.15291204,15.043086,8.255034949,8.267600828,11.90551203,16.73972083,17.84021903,17.73256873,17.54545708,15.43757555,15.43621363,0.847615199,0.789999991,1,1,1,1,1,0.970122947,37.810107,-100.775188,2018,KSH1
PHG39/TX205,WIH1_2015,Y,31.7,731.1212129,0,0,267.5,146.5,65,64,4.730000059,9.059999784,2.430610682,6.190059866,3.242812514,1.739310909,2.563222068,2.582604527,2.064862235,151.3600019,54.3599987,32.30062549,198.0887501,6.485625029,21.11437514,113.2525011,35.42937557,62.48000012,19.32367544,22.19104989,23.8972515,19.04105101,21.62804324,20.72553659,16.09255797,13.7227876,9.595561915,19.95718755,28.15000025,26.05326099,28.85932006,29.07385437,26.51056077,24.82739399,20.18089026,14.51549808,8.517187543,15.30499983,11.82802944,17.48783518,16.48010375,14.49615378,12.31509137,8.581945626,2.680440183,8.558350873,13.98301754,11.81015597,15.26183828,14.95581898,12.98753542,11.68123469,8.628108428,5.087550731,0.777276777,1,1,1,1,0.929186389,0.833919484,0.505939954,43.05511725,-89.528525,2015,WIH1
F42/MO17,MOH1_2_2018,N,18.4,731.1212129,0,2,233,95.66666667,55,52.33333333,4.419032262,0.120000001,6.56660792,4.995913726,0,0.865952386,4.867908623,7.318145406,3.629241153,136.9900001,0.840000004,71.60142667,150.6285707,0,7.793571472,145.6157139,39.85928573,112.0157138,18.39395777,18.46565301,20.1607481,20.70593221,19.87326009,21.97749135,18.06982858,17.46468943,16.31914076,19.5254839,22.76714298,27.16554273,29.60936822,31.6271427,32.32420578,29.51628185,29.85375934,27.04843165,7.99741943,14.14714282,16.43732974,18.81172612,21.79964249,20.71007941,19.44316189,19.21155699,15.91814144,7.992986492,11.1555316,14.00535673,16.26359619,18.7133926,18.51714259,16.54699664,16.60044059,13.86670431,0.872361758,1,1,1,1,1,1,0.995607144,38.89555425,-92.20964575,2018,MOH1
LH195/PHZ51,WIH2_2015,N,36.125,744.9584541,0,0,247.5,132.75,65,64,3.126774188,2.655000041,4.103605878,5.336067251,1.868823528,3.142847566,3.066358713,6.463272165,3.426278957,96.92999983,15.93000025,53.58117651,186.0694135,5.435882344,36.03705852,132.4747064,52.80117733,103.4994124,19.63646212,20.57311455,21.5892617,21.07111177,18.36300238,19.20517036,18.54583572,13.68038168,11.37476292,15.6409678,24.97666677,26.11823115,28.09529077,27.51588227,27.91298604,26.4469062,23.95331443,17.63645543,3.355806466,13.62666686,13.88922494,15.17788174,17.2276475,16.92946091,13.73434519,12.63733902,6.343913375,5.370860554,11.93138906,12.65256426,14.04290221,14.43586033,14.57588984,12.76646014,11.49482956,7.023163717,0.588214292,1,1,1,1,0.979783322,0.914260835,0.715230077,43.3264485,-89.33359975,2015,WIH2
2369/LH123HT,MOH1_1_2018,N,18.025,731.1212129,0,2,250.5,128.75,56.5,55.75,4.419032262,0.120000001,6.56660792,4.995913726,0,0.865952386,4.867908623,7.318145406,3.629241153,136.9900001,0.840000004,71.60142667,150.6285707,0,7.793571472,145.6157139,39.85928573,112.0157138,18.39395777,18.46565301,20.1607481,20.70593221,19.87326009,21.97749135,18.06982858,17.46468943,16.31914076,19.5254839,22.76714298,27.16554273,29.60936822,31.6271427,32.32420578,29.51628185,29.85375934,27.04843165,7.99741943,14.14714282,16.43732974,18.81172612,21.79964249,20.71007941,19.44316189,19.21155699,15.91814144,7.992986492,11.1555316,14.00535673,16.26359619,18.7133926,18.51714259,16.54699664,16.60044059,13.86670431,0.872361758,1,1,1,1,1,1,0.995607144,38.89791675,-92.20952075,2018,MOH1
PHN11_PHW65_0323/LH195,IAH3_2015,Y,22.5,694.4364337,0.5,1,258.5,133.5,65,64,1.888124991,2.913571392,3.784813995,6.971928843,0,3.257500064,1.487385228,2.541446469,4.507444947,60.41999972,40.78999949,55.43999982,241.6600003,0,32.57500064,50.31437471,24.68500039,138.7756267,19.80172794,20.03998334,15.9141292,20.68283491,21.69136486,21.24428636,20.63784564,18.68301758,14.92198489,14.64187506,16.6814285,21.6371088,27.61372247,30.87885427,30.3035625,28.596254,28.51656267,24.33389908,0.83250004,3.600714236,12.24542872,16.05178152,19.47364565,18.11006255,15.99319583,14.30373217,10.64901215,4.605131548,5.787499831,10.11465775,14.1164012,17.17624996,16.25391669,14.57670766,13.97583386,10.87542788,0.501462055,0.634540813,0.981270753,1,1,1,0.968879463,0.933929792,41.97585629,-92.24291804,2015,IAH3
B14A/H95,MIH1_2018,Y,25.45,680.2773961,0,4.5,224,108.5,68.5,66,5.012258064,1.858571376,2.303311915,3.259516918,0,1.604151199,2.926198314,4.215530212,2.830074039,155.38,13.00999963,29.79071396,101.4421425,0,18.16214306,122.3414291,36.1057143,85.34142821,19.78619528,22.4124418,25.08845985,20.26124585,21.4032747,19.63779009,17.59687557,14.64655727,11.33533343,19.08258061,24.4042857,26.50594484,29.85917276,29.20761908,28.94024759,27.00181445,23.87253837,17.74080494,7.633548365,11.57000004,11.5577044,16.90410614,16.77238059,17.0588351,14.06431329,11.77329027,6.160183734,7.985580948,11.08545818,11.96011996,15.51317333,15.06763476,15.11768347,13.15911947,11.00371024,6.94989994,0.750656678,0.993928569,1,1,1,0.982067155,0.951173414,0.716707841,42.689234,-84.49755575,2018,MIH1
LH198/PHZ51,MOH1_2017,N,16.275,731.1212129,0.75,5.75,258.75,127,62.25,61.5,8.937741737,9.40166688,2.512230721,3.318030003,5.035714369,1.794490762,1.996986524,1.220079397,1.67255761,277.0699939,56.41000128,33.26619119,103.9014299,11.93095259,15.87761924,65.30142803,7.334762096,51.25476209,18.72482054,18.08832916,22.62422694,21.00800173,18.77514496,19.93438148,19.70533138,19.36646121,17.34329115,21.92032254,25.32999992,25.47495036,29.30087203,30.46650729,32.25412016,29.92026774,28.22145964,28.04827898,10.06000005,15.27666648,12.99827088,17.39768618,19.78222205,21.21359122,18.70404881,16.33857143,14.9717184,9.612847321,12.76903024,11.94928206,15.49761919,17.12130987,18.67277384,16.20463701,14.48208578,13.92850008,0.915472353,1,1,1,1,1,1,0.999239796,38.89264,-92.2057525,2017,MOH1
TX951/LH195,MOH2_2015,N,18.75,731.1212129,0,0.5,247.5,132.5,75.5,74,3.914838722,3.534545422,2.891676029,5.446623968,2.505882375,1.1137255,5.068586465,0.980448186,4.011119538,121.3600004,38.87999964,35.23176398,173.6929392,5.011764751,10.0235295,148.9223525,6.487058864,124.3447057,19.08701148,18.12534948,17.16717858,21.59629129,16.88945411,20.34516158,18.32895435,19.90608894,16.95494386,18.756129,18.24727275,23.87322904,29.02836507,30.59176479,31.93248319,30.27285599,28.73220747,28.34062618,6.152580692,8.059091026,15.30129973,17.80114352,21.94705907,21.39261428,20.17023127,17.40519331,17.20941189,7.288196993,7.58478923,12.05891064,15.51775091,18.26941193,18.66254873,17.2518739,15.21359182,14.97078901,0.75554147,0.814935086,1,1,1,1,1,1,38.89807917,-92.2079,2015,MOH2
PHP02/PHB47,GAH1_2016,N,13.9,693.1492485,3,2.5,205,90,55,55,6.466250051,4.395000041,0.566421492,2.549627568,3.17469698,5.859943136,4.096967014,2.330999996,2.476261007,206.9200016,35.16000032,6.21000006,86.0200003,9.52409094,52.42727233,105.6731797,11.65499998,76.76409122,15.95696127,18.25385642,20.33100053,20.74024209,20.01064868,19.54302735,19.38198769,19.26953352,18.21451922,23.62687498,22.98249984,28.56134937,29.4983659,33.37075638,32.62719045,33.25026907,34.51499955,33.94928126,11.29749997,10.47000009,15.64744728,16.2846205,20.78287862,20.61269551,21.56927107,22.51809092,22.40467728,10.53971422,9.962440438,14.36481163,15.11313475,19.02952924,18.56859265,19.26668195,20.34390963,19.99415841,0.993928569,1,1,1,1,1,1,1,31.5079175,-83.55854775,2016,GAH1
PHG29/PHG47,IAH3_2017,Y,15.7,756.8649175,0,2,229,110,65,64,4.153750014,4.476666673,3.404720357,2.207347727,0.783636364,2.628276904,1.892687593,2.328876272,1.794257086,132.9200004,67.1500001,54.03954627,78.33863542,1.567272728,28.02681865,71.85545488,19.05045461,54.69545453,16.14493189,17.75127989,18.89303832,22.07985964,20.54923199,20.99384486,19.81852315,17.22919489,15.64326955,15.84312499,15.5066665,21.42652578,27.714982,28.45522753,29.90074383,27.6545798,25.64720852,25.13760955,4.41906251,4.141333344,9.782295063,13.56526933,16.05901469,16.6123348,14.8096002,12.74600627,11.28191352,5.818880471,5.62230391,9.387130072,13.2881535,14.4256186,15.3843105,13.65871261,11.89796048,11.29223634,0.568604913,0.570380948,0.879734313,1,1,1,1,0.979205627,41.9758706,-92.24318881,2017,IAH3
LH195/PHN37,ONH1_2016,N,27.95,646.81058,0,2,226.5,118.5,84.5,80.5,1.979032247,2.105714291,0.92181366,1.439738287,4.720833318,2.435439396,4.62931563,1.31185227,2.043303741,61.34999967,29.48000008,13.31600007,60.28400005,10.99249999,28.54150001,172.0475013,11.37649985,61.38049932,20.24883872,21.56727634,23.77365349,22.41142308,19.3081847,20.61473607,17.12813691,15.31534219,11.6349499,10.49290321,16.47999988,25.01561457,25.51466922,28.22516696,27.99415914,27.31356147,24.49017951,20.3886015,-0.735806467,3.753571405,10.93050922,11.61184699,15.55325019,14.71775745,15.07244109,12.71620509,9.185787659,3.269306411,5.688768484,11.09209761,11.56175859,14.2216101,13.76399544,13.57642435,11.5133866,8.776899495,0.291105988,0.684668367,0.99891379,0.988093962,1,0.998165816,0.971212584,0.877977401,43.4997965,-80.451125,2016,ONH1
B14A/MO17,NCH1_2017,N,15.65,731.1212129,0,10.5,217,106.5,65,64,5.929354779,4.097142833,0.297958702,3.860588722,6.673809642,5.437090039,2.513672686,1.67758051,4.140460835,183.8099982,28.67999983,4.023333254,115.8195228,10.90952401,51.84571517,65.15761944,9.68857149,128.3542859,16.84796118,19.66078799,22.20077414,19.20396089,15.77249108,20.54839894,18.7994723,19.26606379,16.40835168,26.07000006,23.57857159,28.17011276,29.72614366,31.01404729,30.48814813,32.54721675,31.95695904,30.43138246,13.64064524,11.25142826,15.69757802,18.87536398,22.57674573,19.84793622,22.28039625,21.2748593,20.81350234,12.56442422,10.48784987,14.26665949,16.36044911,18.79940835,17.21144066,19.38557496,18.57336573,17.65269876,0.998329492,1,1,1,1,1,1,1,35.29663725,-77.5668065,2017,NCH1
B14A/H95,INH1_2018,Y,20.575,897.1037488,1,2,250.5,125.5,65,63.5,2.767096756,4.68454543,2.7337539,2.608245307,0.180000007,3.094468228,3.412660528,0.546071422,1.653962344,85.77999943,51.52999973,31.28214284,86.61642764,0.256428582,29.52071404,116.6621433,3.926428522,50.80214219,18.97651723,17.84080185,18.4751702,21.91502565,21.1577316,19.53552192,18.82147066,19.16946561,15.73843824,16.02451609,18.1199998,25.33039297,28.95851984,31.36964308,31.15694425,28.16765345,28.4284546,26.00206774,3.260645186,6.861818249,15.08608447,16.0398559,19.18499974,18.88806934,16.73005964,15.8360335,13.18834038,5.572938243,7.259226835,12.75390782,14.76719288,17.27732141,17.05840253,14.63863294,14.40004061,12.39915253,0.613732714,0.707012975,1,1,1,1,1,0.979968538,40.4787825,-86.9898145,2018,INH1
PHB47/PHZ51,NEH4_2015,N,14.36666667,796.3385981,0,2,253.3333333,120,65,53.66666667,2.821875036,0,3.668207424,2.0125769,1.951249957,2.654893884,1.684158262,0.190010425,1.166079967,90.30000114,0,33.89000034,59.04687595,1.951249957,28.04999942,59.1787506,1.401875056,35.09749981,18.84220009,27.31064491,20.41342533,20.52862815,19.03072298,18.81303122,18.33826559,17.15407273,12.68489203,24.01437524,30.79399948,29.66091772,30.90712841,30.81250072,28.65153035,29.50292414,26.73776808,20.93262179,13.35843744,15.59799976,18.4981335,19.26878801,20.26031268,17.34358901,16.24316685,11.04417556,7.09840123,11.80342709,15.44887437,16.14310254,17.09436255,17.53736601,15.18702607,15.25106182,11.88303257,8.618375536,0.931774556,1,1,1,1,0.97284651,0.984144349,0.784438609,41.16732275,-96.41663225,2015,NEH4
LH195/PHZ51,IAH1_2015,Y,19.5,723.0763052,2,9,275.5,145.25,65,64,1.566451638,2.213076954,8.402418557,1.323463692,0.084411761,2.297359398,2.93999255,2.37101191,2.732793763,48.56000078,28.7700004,122.1399999,43.52999979,0.168823523,22.82352863,100.1182349,16.67000003,83.81294001,20.43214903,18.85811498,14.63317728,22.31276759,19.14227258,22.20806523,19.83862588,18.33763158,15.0581957,16.08774191,16.64538457,21.84697853,28.7334183,30.26852911,31.30747052,29.05105531,29.39636272,24.66946357,1.839032284,4.865384661,13.12892854,16.86768962,20.05941139,18.05705196,16.3929614,15.43749916,11.17229855,5.447129731,6.098188577,10.48240964,14.99632473,17.16639266,16.72884186,14.96924927,14.77137221,11.30644361,0.593087559,0.682994502,0.988452545,1,1,0.997626801,1,0.896934674,41.9980952,-93.69336973,2015,IAH1
F42/H95,TXH3_2020,N,11.525,764.9098253,0,2,239.395,87.63,62,60.75,3.45875001,5.345714297,0.996479651,4.090893152,11.37176514,0.055555557,3.334418123,0.880352915,2.226110039,110.6800003,37.42000008,12.08058808,124.9758839,22.74353027,0.450000013,88.32823513,3.714117541,69.00941121,15.8034201,18.34009743,21.30541133,19.40762275,20.16580067,20.62125497,19.02899565,16.94703156,18.75160362,25.77062485,24.00285694,27.63577502,29.95402965,30.19186265,32.38063702,33.36328143,35.03835301,35.63206825,14.19906271,12.24428552,13.92062761,17.60156859,18.33921522,21.14142164,21.88591696,25.71364726,24.34760913,12.60372436,11.20425028,13.29865333,15.96364287,16.27361839,18.69618421,19.4144726,21.47019646,20.81901077,0.989866069,1,1,1,1,0.99995416,0.999321567,0.998827006,30.53869475,-96.4274175,2020,TXH3
PHN11_PHG47_0251/PHB47,WIH2_2017,Y,19.3,763.3008437,0,2,237.5,103.5,74,74,5.048709616,4.636666616,1.142383575,5.763857885,8.001590729,6.160048604,1.607776433,1.167726513,2.257555268,156.5099981,41.72999954,17.5799998,219.3963643,12.14409065,74.04090792,72.28863683,15.04409093,68.0204557,18.1690344,19.72049554,20.64727683,20.23287988,19.13163679,19.37493243,18.51401576,14.93340477,10.89478233,16.03129027,21.86555545,22.15746071,26.59689143,27.90045501,26.76799254,24.73062069,22.38533393,20.51274781,3.24419354,8.791111098,9.553497601,14.54337319,16.81037892,15.37831158,12.19271258,9.193202486,7.868866577,5.438218202,9.209131236,9.451203107,13.05708411,14.51682301,13.37610723,11.31306373,9.686333754,8.853113959,0.624158991,0.847976183,0.950288768,1,1,0.998699911,0.954544862,0.834596302,43.3246415,-89.33688775,2017,WIH2
PHN11_OH43_0001/PHB47,MIH1_2016,Y,19,672.5542847,0,1.5,236.5,116.5,61,60.5,3.213870927,0.372000003,1.277668238,2.072144594,0.204761899,2.382636341,6.277866916,3.129595251,4.115734243,99.62999874,1.860000014,16.77857134,74.4033328,0.614285696,24.34142835,217.3680916,23.88571438,123.5814282,20.04481233,22.69628944,22.57460654,21.19066928,19.62511718,19.41470496,17.43536011,14.16523572,12.41239439,17.74322581,29.20999985,25.57947765,28.1508514,27.23547651,30.32783564,28.27294529,26.6388532,22.50219404,5.299677434,16.33600006,11.90361174,14.70447611,15.74579377,17.52671,16.25511672,15.58650841,10.86825081,6.615827776,14.89908974,11.62365975,13.82943527,13.70908531,16.01583991,14.48649579,13.48265,10.09129455,0.734400922,1,1,1,1,0.999987733,0.99326559,0.936590208,42.41206675,-84.2952625,2016,MIH1
PB80/PHZ51,TXH1_2015,N,10.675,752.6815655,0,2,179.5,88.25,67.25,66.25,2.435333351,0.886666695,4.529386736,2.992210444,0,5.407499953,3.236240411,4.528416659,2.205666663,73.06000052,5.320000172,54.16999972,113.7899998,0,59.48249948,89.11249819,24.54499996,66.1699999,13.38128519,15.80308406,13.73749678,19.48289484,22.46598899,19.96463979,19.54848583,19.57031498,18.03135075,19.61999995,26.26833312,25.8489028,26.4780255,30.37177098,28.79539756,31.9014052,33.48070828,34.35516661,6.122333375,12.74499997,15.39155332,13.69439061,15.83385423,15.9580683,20.41172374,21.45270844,23.93220836,7.516768444,12.28221354,13.06030889,12.7550996,15.35592881,14.67426974,18.11040569,19.30603111,20.37775841,0.822428569,1,0.992325397,0.994092815,1,1,1,0.999431249,30.54708625,-96.43393475,2015,TXH1
PHB47/PHN82,NEH3_2015,N,13.5,786.4701779,0,0,229,110,65,64,3.231250057,0.918000031,0.565093977,1.286692195,3.19749999,1.391136354,0.258061221,1.474667183,0.155891338,103.4000018,4.590000153,6.150000095,39.04749978,4.720000029,15.30249989,11.17999983,14.52874985,4.648125023,21.79127574,25.69442635,22.86725485,21.82271665,15.26317632,20.59079,20.06412842,16.27968968,13.53861776,24.28750017,32.64599991,30.58771447,32.67731329,28.91593772,29.87238656,30.80707127,25.39031645,21.32018275,9.278749934,13.0079998,13.8828633,15.7826582,17.05531204,14.62710229,13.18313307,8.87540479,3.334017086,10.46257825,15.28330691,14.45465852,16.22005678,15.0938879,14.496454,14.53020136,10.90039565,7.851747396,0.909587052,1,1,1,1,0.965712824,0.862507779,0.80953931,41.15824525,-101.9872958,2015,NEH3
B73/PHM49,TXH3_2019,N,10.67,803.7570756,0,0,220,86.5,71,70,1.71448275,0.072857141,3.656594302,9.095434564,0.409285716,1.207678571,5.355850783,1.246142852,1.574419343,49.71999974,0.50999999,52.00785631,328.2121388,0.592857139,9.661428571,146.4478573,6.531428533,47.51499965,15.42805705,20.52131135,18.76898834,18.57032559,21.42349659,18.85281525,20.14881361,21.03072751,19.84089234,18.45000007,25.76428577,24.43254944,27.27586732,31.09000002,32.37866099,32.72435205,34.04471448,34.98200776,6.826206914,10.35000004,10.67963154,14.78766739,18.65857179,21.85071427,21.02442735,21.79614282,22.6049739,7.457816468,11.1589152,10.85119479,13.46630403,16.91193677,19.11412105,18.84765314,19.77807102,20.01419559,0.749667494,1,0.945308164,1,1,1,1,0.999698925,30.546318,-96.4329965,2019,TXH3
TX714/TX779,GAH2_2020,Y,15.575,755.255936,0.5,44.25,236.25,138.5,65.25,63.75,4.57387094,0.441111114,8.353941854,2.596292498,5.733571683,2.103095203,2.179001438,2.485142878,3.918548365,141.7899991,3.970000029,91.39071568,80.77428585,11.41500051,18.92785683,57.71499962,12.42571439,121.4749993,20.66171874,23.27184486,17.58943298,19.5164109,18.75300796,20.35385684,20.26001561,17.11426864,16.01109332,24.32935487,22.81222216,27.25049476,29.76903398,31.23452386,32.73428517,34.13891635,33.4245718,31.64458511,9.683548431,7.437777784,15.07002369,18.41195949,20.46821458,20.95039675,21.2406723,21.91714281,20.83905522,10.34437265,8.95024402,13.55540875,16.15181668,17.85136922,18.84234096,19.40061188,19.58004094,18.23728962,0.993479262,1,1,1,1,1,1,1,33.72355555,-83.30265185,2020,GAH2
